Facility_ID,Measure_ID,Measure_Name,Compared_to_National,Score,Number_Patients,Number_Patients_Returned,Start_Date,End_Date
451351,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451351,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451351,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451351,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451351,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451351,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451351,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451351,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451352,EDAC_30_AMI,Hospital return days for heart attack patients,Not Available,Not Available,Not Available,Not Available,7/1/21,6/30/24
451352,EDAC_30_HF,Hospital return days for heart failure patients,Not Available,Not Available,Not Available,Not Available,7/1/21,6/30/24
451352,EDAC_30_PN,Hospital return days for pneumonia patients,Not Available,Not Available,Not Available,Not Available,7/1/21,6/30/24
451352,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),Not Available,Not Available,Not Applicable,Not Applicable,7/1/23,6/30/24
451352,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Not Available,Not Available,Not Applicable,Not Applicable,1/1/21,12/31/23
451352,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451352,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451352,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451352,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451352,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451352,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451352,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451352,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451352,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451353,EDAC_30_AMI,Hospital return days for heart attack patients,Not Available,Not Available,Not Available,Not Available,7/1/21,6/30/24
451353,EDAC_30_HF,Hospital return days for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
451353,EDAC_30_PN,Hospital return days for pneumonia patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
451353,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/23,6/30/24
451353,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Not Available,Not Available,Not Applicable,Not Applicable,1/1/21,12/31/23
451353,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451353,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451353,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451353,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451353,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451353,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451353,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451353,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451353,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451354,EDAC_30_AMI,Hospital return days for heart attack patients,Not Available,Not Available,Not Available,Not Available,7/1/21,6/30/24
451354,EDAC_30_HF,Hospital return days for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
451354,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,24.1,38,12,7/1/21,6/30/24
451354,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,15.5,Not Applicable,Not Applicable,7/1/23,6/30/24
451354,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/21,12/31/23
451354,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451354,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451354,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451354,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451354,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451354,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451354,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451354,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451354,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,15.6,Not Applicable,Not Applicable,7/1/21,6/30/24
451355,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
451355,EDAC_30_HF,Hospital return days for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
451355,EDAC_30_PN,Hospital return days for pneumonia patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
451355,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,15.2,Not Applicable,Not Applicable,7/1/23,6/30/24
451355,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Not Available,Not Available,Not Applicable,Not Applicable,1/1/21,12/31/23
451355,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451355,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451355,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451355,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451355,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451355,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451355,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451355,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451355,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451356,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
451356,EDAC_30_HF,Hospital return days for heart failure patients,Fewer Days Than Average per 100 Discharges,-41.2,25,6,7/1/21,6/30/24
451356,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,-14.1,53,18,7/1/21,6/30/24
451356,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,15,Not Applicable,Not Applicable,7/1/23,6/30/24
451356,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,13.2,Not Applicable,Not Applicable,1/1/21,12/31/23
451356,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451356,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451356,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451356,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451356,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451356,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451356,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,19.3,Not Applicable,Not Applicable,7/1/21,6/30/24
451356,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451356,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,16.3,Not Applicable,Not Applicable,7/1/21,6/30/24
451358,EDAC_30_AMI,Hospital return days for heart attack patients,Not Available,Not Available,Not Available,Not Available,7/1/21,6/30/24
451358,EDAC_30_HF,Hospital return days for heart failure patients,Not Available,Not Available,Not Available,Not Available,7/1/21,6/30/24
451358,EDAC_30_PN,Hospital return days for pneumonia patients,Not Available,Not Available,Not Available,Not Available,7/1/21,6/30/24
451358,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),Not Available,Not Available,Not Applicable,Not Applicable,7/1/23,6/30/24
451358,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Not Available,Not Available,Not Applicable,Not Applicable,1/1/21,12/31/23
451358,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451358,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451358,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451358,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451358,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451358,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451358,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451358,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451358,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
451359,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
451359,EDAC_30_HF,Hospital return days for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
451359,EDAC_30_PN,Hospital return days for pneumonia patients,Fewer Days Than Average per 100 Discharges,-46,28,5,7/1/21,6/30/24
451359,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,14.8,Not Applicable,Not Applicable,7/1/23,6/30/24
451359,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/21,12/31/23
451359,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451359,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451359,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
451359,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
